Frame,explicit-simd-thr,openacc-offload,openmp-offload,cuda-offload2,cuda-offload3,cuda-offload3b,explicit-simd,implicit-simd,openmp-loop,openmp-simd,thread-loop,vanilla
251,290.11930600000823688,789.59444500000586231,3059.5903450000605517,283.50988000001109413,158.23897454999985257,155.2865641250002966,1208.0674829999793474,1550.5230389999837826,274.63146800000970416,1552.863799000022027,272.0214680000054841,1833.5047849999455138
252,290.56136999999182535,758.1964210000080584,3051.7412220000323941,284.0348699999992732,178.86256935000020007,174.16468912499993849,1208.553026000004138,1559.1127239999877929,274.63326800000231742,1553.7262020000071061,273.03292399999179452,1833.4292250000316926
253,290.39036000000351123,761.24367700001016601,3077.535731000011765,285.19526799999539435,163.89423240000019177,186.30373362499997825,1207.5667530000373517,1550.971006999986912,274.84906899999828056,1553.6837249999848609,273.66415000000188229,1837.8222229999892079
254,292.29804599999908987,730.39807699998959833,3024.5348029999377104,291.96154900000692578,156.60401849999985302,190.72602562500006229,1216.7021239999940008,1560.7472240000106467,276.83856499999137668,1563.0370169999991958,273.83527000000640328,1849.781473999996706
255,293.23818299999970804,724.79212900000788977,3034.9037749999752123,286.62400199999638062,172.10921070000006239,170.47414743749999388,1218.3735489999776291,1565.4158500000221466,278.16713200000720008,1566.5234690000033879,275.40078599999162634,1857.0875430000342021
256,295.14552099999491475,757.52293499999723281,3082.1498320000273452,287.76156700000399269,151.51864714999982198,169.82043743750008957,1227.7818910000064534,1575.2653939999845534,281.13017699999431898,1576.6964740000162237,278.66868499999952746,1880.0786220000418325
257,298.82328000000768498,691.38061199998901429,3143.2752420000724669,291.52015899998673376,151.18044284999996307,166.78071931250036641,1241.9774989999723402,1604.7391509999897607,283.84920700000293436,1594.6349280000049475,283.50487800000223615,1903.0838999999559746
258,301.65081999999188156,719.63303800001199306,3084.8816689999694063,290.49149400000828791,150.59309639999975161,149.97386837500005186,1251.4483020000284341,1609.6196150000423586,287.65469200000381989,1605.4650429999810513,284.64095600000405284,1923.7633159999631971
259,301.01638200000024881,712.97322799998141818,3140.378529000031449,292.08804399999621637,164.41070805000032351,169.14709193749999372,1251.1913509999885719,1603.8288259999831098,289.96176299999376624,1605.3632580000112284,286.7078519999921582,1939.791134000074635
260,301.81968200000142133,763.94425400002319293,3163.5545929999580039,290.80740700000262677,151.00357975000022748,185.37470231250009078,1253.3187690000318071,1607.7080030000274746,291.50085999999930664,1607.4884669999960352,289.74472699999864744,1950.9422439999752896
261,305.18426500000828128,764.24165499997798179,3229.283463000001575,287.92980699999759509,149.84102200000000948,185.70084787500019274,1266.8319259999520909,1621.2862630000017816,295.11315999999965243,1623.6626799999953619,291.90297200000259181,1970.7653689999915514
262,306.49452099999052734,755.79230200000324658,3261.8730409999443509,292.21383099999798105,149.00826135000002637,168.29964118750018542,1271.769854000012856,1627.3117210000123123,297.72398200000793622,1629.5862860000056571,294.59818899999845598,1994.9691699999902994
263,309.81128999999896223,797.66763200001378209,3325.0502770000593955,288.08210100000053444,151.23583519999996838,169.60402543750018367,1284.5165699999938624,1659.1232630000263271,299.74575199999264896,1644.0039670000032856,297.39188700000340759,2008.9317389999905572
264,310.44180700000367779,797.32382599999596096,3332.6211739999962447,300.78219700000374814,166.24438864999967791,166.61871349999967151,1287.9100960000187115,1646.7319430000202374,301.65316900000505029,1648.9600069999710286,299.81550499999798376,2021.5856270000358563
265,309.99608199999784119,830.58476400000813555,3364.7440260000394119,292.91680400000075224,149.00637455000023124,151.1671662500000366,1285.1912890000107836,1644.7832900000207701,303.52617799999848103,1646.8573590000232798,300.3541770000026645,2027.2959110000101646
266,309.56971100000885144,790.71159399998691697,3256.7796309999721416,291.57780799999954979,150.28494515000011233,170.08007106249988283,1283.7472669999669961,1641.5379910000069685,302.59627200000238645,1643.6027709999621038,299.51783900000350513,2025.3651379999837445
267,306.82943200000067918,808.58579600001689869,3263.1646900000532696,288.35665999999093856,151.68352799999985336,185.64329637499986347,1273.8394380000386263,1629.8432759999741393,299.72725099999308895,1631.3593380000384059,298.62018699999737237,2011.2147139999478895
268,304.63348299998926905,892.35813999999891166,3191.6743719999658424,286.82077599999900031,160.03931034999999383,166.82928837500020336,1263.5038039999813009,1617.4346560000003592,296.74425400000359332,1618.5366459999954714,294.34405899999660505,1987.9886990000841251
269,301.71192900000676218,811.5788620000046194,3192.4642249999806154,289.42472199999258464,145.69304754999984652,168.22064243749989032,1253.0096140000068772,1604.1859680000243316,293.1422479999952202,1606.3291610000192122,289.99507400000368307,1958.6574469999504799
270,298.75010099999599333,760.33435899998380592,3146.0069340000700322,284.73297299998989729,152.6835588499999119,168.46977443749989334,1240.5779200000210949,1589.9700429999938933,287.5813739999983909,1592.1276949999878525,285.82120900000518304,1927.1418649999532136
271,296.1357980000087764,725.87767600001029678,3106.0744870000007722,295.52614900001117348,165.97493630000030862,185.08233568749997744,1230.7362299999908828,1576.6672240000048077,283.54591600000844664,1579.2452349999734906,281.95293399998888617,1898.4808120000025156
272,291.73082199999100794,867.8432309999948302,3049.2126739999321217,277.27264800000739342,144.15706224999985352,150.92702068749997579,1212.2724309999739489,1554.6903219999990142,280.74175400000456193,1556.6845220000118388,277.43502200000591529,1871.0335410000880074
273,289.54999500000155876,726.25603400001637056,3048.5301900000649766,279.03914299999144077,135.49114544999980581,168.7857976874997803,1204.3968749999862666,1543.9154869999924813,276.06937499999162355,1545.5522539999719811,272.95881300000246483,1841.9501379999019264
274,287.84498400000302354,646.27498799998761569,2981.9826980000243566,287.28835600000479644,136.28129209999997329,181.13152468749981949,1196.6848530000220308,1535.0523530000259598,271.5534069999989697,1536.8525230000500414,270.37070000000085201,1814.1413520000924109
275,284.46240999998906318,660.54167699999766228,2916.6005229999427684,289.96118199999898479,156.64206995000000688,179.68526506250003649,1182.8128490000153761,1518.5607579999782502,267.63137800000436073,1520.3923349999968195,265.24797700000135592,1781.6015739999784273
276,280.95041499999240386,946.80498400001056325,2849.6581220000507528,276.78719800000806117,143.08368085000006431,185.17856712499991545,1170.4998710000040774,1503.9979580000135684,262.88581800000088151,1505.8391789999632238,260.11940399999389228,1746.9392709999738145
277,278.08371000000420281,644.28276600000344843,2850.1101619999644754,274.61103099999206734,141.92037630000021409,183.04764243749983166,1155.5886909999912859,1484.75367099996447,256.77027199999713503,1487.4049940000304559,254.32453099999463575,1713.9671459999590297
278,272.87972799999238305,733.94174999998540443,2803.0613810000204467,276.27629099998785023,150.15833120000010581,162.80298293749996219,1134.6365649999938796,1459.183825000025081,250.39559799999722145,1461.3445489999890015,249.42639200000371602,1662.4061700000538622
279,268.16075900001123955,725.88745099997709076,2741.235803999984455,270.12835699999016015,163.02401214999980539,162.6538171875000387,1117.428551999978481,1437.7597759999503069,244.32196800000838266,1439.8255319999861968,242.68300500000350439,1620.8111710000139283
280,264.90359899999305071,684.8790479999991021,2656.3849330000266491,268.53459000000157175,142.34830469999977254,175.03643712499973617,1104.9381690000359413,1423.6924049999970521,240.7576469999952451,1425.5712770000172895,237.91762300000129926,1594.4211559999530436
281,262.93864000000155556,663.83281800000304429,2604.422591000002285,263.95880900000179281,142.35090075000016441,178.17651637500020456,1094.1521849999844562,1410.2105470000196874,236.07359700000074554,1412.2540760000106275,233.85925499999871136,1567.1468890000141982
282,260.43085800000653762,706.97245700000621582,2590.5862789999218876,278.40692000000899498,145.94761574999992604,178.13747893749987838,1087.4707830000147624,1403.2191699999998491,234.53670399999282381,1405.0145289999704801,233.50137799999970412,1557.2088129999883677
283,260.05648799998937193,715.47803600000747792,2587.2163689999752023,265.38694599999246293,145.31866745000030505,176.08807075000009945,1084.7087569999871448,1399.1368540000053144,234.66054800000790692,1400.5549469999891699,232.91238400000224829,1556.8942030000698651
284,260.51396200000453973,712.79154900000207817,2584.8161999999774707,259.54178199999944354,142.55029505000004519,173.58571593750005491,1087.1022509999761496,1401.2214630000130455,236.20685400000240861,1403.8877710000292609,233.28865399999187957,1560.4089659999544892
285,262.44127299999320257,739.2769799999996394,2669.2842360000668123,262.0867920000051754,142.5525131999997086,156.16006881249998628,1096.2543120000418639,1411.8210539999722641,235.38202599999635822,1414.3374020000010205,233.52265600000521317,1565.2226449999488977
286,262.71447500000988384,713.60482799997271286,2644.9956199999178352,273.63747399999738263,145.3332819499998152,156.00776974999996582,1095.0001559999691381,1412.0239939999805756,236.57045599999548813,1413.8584809999770187,235.25548899999648711,1579.9978539999983695
287,264.69593199999508215,714.2834990000039852,2692.8932470000290778,265.60962799999288109,158.99047019999983377,171.8498784374999957,1103.8414530000295599,1423.1617730000039046,236.90588400000933689,1425.1169490000279438,236.05406200000800254,1578.9317380000511548
288,266.18446000000517415,659.81416400001080547,2628.51330099988445,265.45836500000064007,144.43222605000016756,153.55616775000012808,1108.8441590000002179,1428.4414429999969798,238.55099099999677037,1430.1788089999831755,235.74983700000018416,1584.7602029999734441
289,265.2729940000000397,668.35713399999008288,2695.9944929999437591,271.27264000000650412,128.63779664999981378,172.66621068749986989,1106.5384539999740809,1426.5676119999852745,239.09622200000058001,1428.2004070000198226,236.80369699999914701,1588.5953650000601556
290,266.59425399999747697,637.41828100000930135,2685.613877000150751,271.74996099999759736,129.43520394999978862,171.92235656249988551,1112.5888779999968392,1433.8935620000370363,240.31190200000196455,1435.5656289999956243,238.44367600000282437,1600.1583699999173405
291,270.49540400000182672,612.96694000000684355,2737.0042289999219065,263.91137100000605642,144.43397820000001275,170.59867637500002502,1128.2628989999921032,1453.9106290000063382,242.59480299998870123,1455.5776770000079523,241.46008299999266455,1618.1657600000107777
292,271.76693900000259418,689.26094399998305562,2740.2793650001058268,265.32203600000059396,148.13003815000024588,139.06643506249994857,1133.5166110000045592,1459.5917699999745309,246.2114550000080726,1461.1892639999837229,243.91796700000156761,1639.6458660000234886
293,273.16351799998983552,699.97048900000891081,2756.3154699998904107,277.5175990000064985,147.2531961499999511,156.82215999999993983,1139.2145340000183751,1465.4431550000026618,248.39683400000467373,1468.4069450000265533,245.62050900000542697,1651.6835090000085984
294,276.77325900000937509,697.83197099999938473,2782.2145679999721324,271.85453500000278382,142.35337140000012823,173.38442668749996756,1152.5072860000022956,1483.0249539999726949,250.20911299999681887,1484.5868209999935061,248.32932099999993625,1668.1503759999714021
295,277.87852899999165857,697.30042599999819686,2823.9263499999651685,273.0512739999966243,142.12721214999993435,172.33043787499991595,1158.2859590000111893,1491.9221499999935077,252.86755999999854794,1493.6949190000063936,251.19424399998990793,1687.0779490000131773
296,280.65118500001062785,720.19169000000715641,2877.450805000080436,275.27282800001273699,149.38129515000008496,156.6764697499998249,1169.0041619999647082,1504.8897199999942131,256.65569899999240988,1506.7714669999645594,254.7924650000084057,1712.7815510000345967
297,283.41510999999286469,724.55842400000847192,2891.2655980000181444,273.35679399999435191,149.38414724999978489,158.46067193750013757,1178.777287000002616,1515.5127250000077765,259.25787900000329955,1517.8198969999812107,256.9919239999904903,1729.1289149999329311
298,285.61128699999471792,731.59385400001042399,2874.3784759999471135,278.49506900000164933,142.56339589999987538,156.51923731250016658,1188.7676270000042678,1530.4985700000202087,261.73352400000737816,1530.2456350000284147,259.96723500000484819,1750.5684560001100181
299,288.00738000001047112,820.0886619999891991,2959.9817240000447782,276.89282499999023912,143.36109659999999622,141.37648143750024587,1197.69277300002841,1538.3784439999885763,264.76708599999199123,1541.0705229999734911,262.65330600000424965,1767.9802729999209987
300,288.40435899999761205,791.19077400000037414,2965.0459380000029341,286.64707500000474738,152.09113060000021278,159.64126312500016525,1199.8167939999575538,1542.5947999999607418,267.38341700000489709,1545.0008690000345268,263.70581499999445896,1777.2976219999918612
301,288.22160999999368869,752.76515699999890785,2997.2471109999787586,277.23980599999720198,152.08932204999996429,176.15696550000015463,1198.102618000007169,1539.3590730000141775,267.5363820000029591,1541.4933839999775955,265.0369130000029827,1790.174004000050445
302,290.35671700000875717,760.96426300000530318,3010.6886769999618991,277.10024300000668518,144.15077809999985448,159.96477593750003621,1207.7365389999954459,1551.608472999987498,268.64348799999504536,1554.013894000036089,266.82458099999450951,1796.3988449999988006
303,292.71142799998983719,729.52713300000482377,3067.1575900000789261,275.67174299998953302,147.12297459999987836,160.23719849999994835,1216.8407580000462076,1562.5033339999845339,270.11996199999543933,1564.9743809999563382,268.69903600000100141,1808.8654700000006414
304,294.6761940000044433,695.84341199998789307,3032.2667699999783508,281.82221299999810071,155.00170850000003497,162.39596556249981063,1222.6983469999481713,1569.9032750000014858,272.7821739999995998,1572.4605530000417275,269.60866900000723945,1818.7262829999326641
305,296.76851099999623784,596.48667800001931028,3040.4713610000726476,282.3425800000052277,156.77255785000028254,177.08502787500003706,1233.2379210000112835,1582.5149219999730121,274.7166230000033238,1585.3471249999984138,272.91347599999937756,1840.9900210000387233
306,298.80492300000582873,643.45972399999595837,3036.5243189999091555,280.42727000000411408,133.59823314999985655,145.09205150000025242,1240.6716959999926075,1593.8739849999592479,277.96254000000431006,1594.1478539999707209,276.11304699999550394,1866.7357680000122855
307,300.73297100000218052,685.78694400000017595,3155.8963760001006449,291.73567700000546665,134.92337550000002011,164.50922593750004808,1248.926003999997647,1600.818933000027755,280.89097400000184734,1603.384932000039953,278.60424300000374842,1883.6258159999488271
308,303.88317300000267096,692.53048999999577973,3192.076264999968771,280.51865399999087458,170.24843800000013516,182.7349238750000211,1260.4394240000260652,1615.0227649999351343,284.54680099999052345,1617.3947859999771026,281.64848599999459111,1901.8437650000805661
309,306.61440000000084183,731.91373399998838067,3262.1471099998871068,289.00724200001093322,155.02253799999971307,180.69147731250012612,1272.5087229999871852,1630.0268960000039442,286.82174800000836967,1632.6258079999433903,284.79518199999631634,1922.8146259999903123
310,308.11483699999087094,801.77747499999441061,3256.0756240000046091,292.324729000000616,149.35402280000005248,164.38144487500005653,1277.548281000008501,1636.2039470000127039,289.67273799999304629,1638.56080400000792,288.08365400000468526,1944.604646000016146
311,310.65653299999951287,764.45438800001852542,3277.1725430000060442,292.6509619999961842,150.75662349999987555,166.29079362499999206,1288.2930170000008729,1648.1163429999696746,293.90066700000261335,1650.902436000023954,290.203329999997095,1968.3078649999288245
312,315.43657000000280277,683.65224499999044383,3220.2524179999727494,294.33706700000072942,168.63753495000003113,165.43039737499975672,1307.2735790000251654,1671.4708279999967999,296.51174400000002152,1673.5764219999964553,293.81765800000891886,1994.4045030000552288
313,317.55563100000472332,715.56875100000638668,3319.4440900001609407,295.01829000000157066,154.35049225000022943,150.5438771875002999,1315.3770509999844762,1681.9329449999713688,300.59244599999601633,1683.113242999979775,298.51578299999914634,2020.5309939999551716
314,321.43446399999220375,694.88930699998263663,3326.8027369999799703,306.58648299998958464,152.03491769999999406,170.05231212499973026,1331.1438370000132636,1700.3425589999778822,304.1369740000021693,1702.3681680000208871,301.11126100000262795,2038.2233650000216585
315,322.5924019999979464,669.52923800002395183,3359.4409129998439312,298.8782219999990275,153.86521749999991471,189.36585400000006985,1334.9577109999586355,1705.8451500000728629,307.10585300001014275,1707.6544270000795223,304.01948600000139322,2057.2961230000146315
316,325.86260800000843574,690.15708799997810274,3389.1261280000435363,300.35745800000768213,154.72495210000010957,187.4631307499998627,1347.1829590000083954,1719.3223499999703563,310.61104099998715355,1721.1223769999151045,308.64747199998987526,2083.5292419999404956
317,326.53342199999713102,641.11004500000490225,3462.904435999917041,306.82670000000200616,168.21606935000019689,170.61966631250012938,1349.5735640000248168,1723.6432990000594145,312.66975800001262087,1725.607297000010476,309.61195500000826542,2095.4528810000283556
318,327.08530499999710628,651.09450200000651421,3410.3228190001573239,298.84388399999295416,156.15734070000007705,172.49667249999990304,1354.5136550000052011,1729.4994879999876503,315.12046799998927327,1731.5119740000000093,311.80447199999150598,2105.371901000012258
319,328.3230800000040972,690.68147800001611358,3482.0058189998235321,298.58257400000809412,170.27019959999984167,171.37051981250016297,1355.3640009999980975,1730.4531229999611242,314.7893619999990733,1732.185760999982449,312.23338600000261067,2109.8303539999960776
320,324.57885200000191617,706.14792000000647931,3399.2372810000688332,301.15119399999912275,183.71572715000007747,155.27442924999991192,1342.2297359999788569,1714.8167630000443751,312.35779700000421144,1717.0312620000913739,309.61054899999851386,2088.4095760000036535
321,321.32523800000001302,684.08113099999923179,3370.4806709999957093,311.28739000000393844,157.93585939999985612,174.2649203750002016,1327.8967730000204028,1695.9817179999845393,310.07891699999845514,1698.5077659999205935,307.15442400000370071,2061.2861770000563411
322,320.01284399999008201,723.8600649999966663,3290.5892579999544978,293.66471400000193626,172.03378335000002153,190.82812231249991441,1322.036977999971441,1690.4551789999686662,304.72158400000637357,1692.7167320000080508,302.35644699999397744,2034.0898399999787216
323,316.16271200000767294,705.41388899999901696,3283.0196209999940038,299.94259800000122596,155.00575049999980592,173.56765399999974875,1307.8779319999966901,1671.8414580000171554,299.64693799999508883,1673.8992049999978917,297.93058700001040506,2000.5961030000207757
324,312.70875200000602945,668.32702400000698617,3182.0804050000788266,294.5060029999950757,167.62898290000015322,174.88483106249975663,1295.9424000000012711,1659.06790799999726,295.08682700000576915,1661.1686190000227725,291.15982599999767899,1965.5417339999985415
325,309.2496239999888985,702.50174899999251465,3188.0108269999709592,299.42894199999159355,154.69534945000020798,176.05375331249996407,1280.7932150000169713,1639.0689959999917846,287.60847299999170446,1641.3299150000284499,285.99751099999082271,1926.7028529999379316
326,306.35179800000855721,731.48777699998390744,3114.369736000071498,295.51403400000708643,154.52838154999994913,192.38389737500006049,1268.8757739999800833,1624.6676160000106393,283.56558900000550238,1627.0403930000156834,281.77454300001159027,1895.2748560000145517
327,304.01540800001214393,727.24858400002290182,3115.8448389999193751,289.28263999999614953,157.19548874999986765,157.1672308749998308,1261.0879260000160684,1616.3618970000470654,278.86198199999512326,1618.7953169999218517,276.67718399999330359,1864.8708309999619814
328,302.43565600000010818,695.45002200001704296,3047.6620919998822501,292.82392899999365454,155.0118107999999495,176.14508949999984111,1254.8032170000169572,1606.653406999953404,276.0682640000027277,1609.1422220000595189,272.36136800000565472,1839.2379860000573899
329,300.33192199999803051,673.09946999998260253,3082.1647510001639603,296.32486500000254637,153.34264114999990625,191.68143931250014589,1246.6031199999747514,1598.6161859999583612,270.29752699999676224,1600.8707119999598945,268.45536799999081268,1809.7742059999291087
330,298.72425099999588838,722.22264200001973222,2994.5381749998887244,294.65205500000024585,155.50632300000017949,190.25752662499994017,1240.4657090000341668,1589.3477060000122947,267.55395800000769668,1591.2125260000493654,265.41644499999961226,1781.2841120000939554
331,297.6759179999959315,632.43919100000312028,3032.432090000156677,300.26987200000121447,169.79579764999996883,193.85538893750009493,1237.2889399999849047,1585.7641690000718881,264.34182100000214177,1587.9266879999249795,262.55738900000835656,1762.7460259999452319
332,297.04841600000975177,638.03491199999484706,2947.8164619999915885,291.89028000000405427,157.20297030000017457,192.67047162500006152,1235.5817449999904056,1582.678836000013689,263.71382799999310009,1585.359396000058041,260.36640099999885933,1758.9430709999760438
333,297.38469599999461934,688.52178399998820169,2942.345306999868626,292.95284900000240214,154.9580648999999255,172.48957318750024115,1237.4332279999862294,1586.8908879999708006,262.75475900000344609,1589.122191000001294,261.07313400000009551,1756.8985390000761981
334,298.49440099999924314,671.84599800000910363,2931.5643219999856228,292.59175299999640174,170.37209900000007678,173.60226318750005703,1242.018066000014187,1591.7249630000469551,264.07469400000138648,1593.8343499999518826,261.74254000000019005,1766.0509940000110873
335,299.65698899999893001,667.15443900000082067,3025.2634840001064731,292.49925300000256811,159.50638979999993694,193.9022678749999784,1247.2907970000051137,1598.8880969999854642,268.27690599999698406,1601.4435460000413514,264.51234600000361752,1784.1888319999270607
336,304.0069249999959311,675.42462299999783681,3044.8840850001488434,290.60872300000539781,153.32055649999995239,191.72486156249979672,1261.6713040000036017,1615.7546649999403598,269.51082700000483783,1617.8885589999936201,267.20957399999178961,1803.1693500000756103
337,306.88403700000321805,707.74320199998896896,3080.0739030000841012,295.85129999999537631,154.04639810000020361,192.35797406249989194,1276.0576050000054238,1633.7871559999257443,273.31326799999544619,1636.1675739999554935,271.11533699999768032,1835.8154889999696024
338,309.15255000000740893,646.59410400000183472,3103.3169190000080562,305.36724099999901227,162.06445969999981571,192.99027993749984944,1283.2202199999755976,1641.7521939999915048,276.08146800000099574,1643.9044590000548851,274.13735000000372111,1852.1024409999427007
339,312.50635099999612976,726.31111900000178139,3171.3585500001499895,303.64049100001011539,163.81411399999984724,190.43359668749991442,1298.4330630000044948,1661.8175199999996039,280.73341799999695922,1663.7658089999831645,277.03415700000277866,1870.4446610000786677
340,315.45655300000419174,737.75327100000254177,3197.250243999860686,307.07970599999612205,173.97920330000005151,173.07283900000004451,1308.865309999987403,1675.1200680000692955,282.80442400000538328,1677.6494260000163194,280.44490700000324068,1896.1298259999921356
341,318.7920589999890808,741.52515200000834739,3213.3124639999550709,323.53768100000479535,155.00673035000005484,179.83131531249972568,1323.0898099999990336,1691.4532770000505479,286.20641999999918426,1693.2160989999829326,284.15680899999529174,1916.0634919999210979
342,320.12684500000432308,663.32945599998538455,3181.3313080001535127,315.98386999999661384,156.07625625000025593,198.63235018750026484,1328.4553240000036567,1700.0687429999743472,289.39825099999438862,1701.6157240000211459,285.90243899999734367,1931.8770290000202294
343,322.292614999994953,749.84637600002201907,3228.7378339999577292,311.22585100000321745,179.51216025000002219,197.16559125000009089,1337.8674790000104622,1709.4142370000326991,290.94134300000007443,1711.4003209999282262,287.40521299999954863,1947.5616480000326192
344,321.87059600001077797,713.10058800000319934,3211.7964770000071439,319.06414099999835798,160.90287150000008864,179.54860956250007575,1333.517916999994668,1705.453448999946886,292.01290299999982381,1707.7461030000904429,291.19236600000419912,1958.9468469999928857
345,324.38825100000201473,696.72259600000074897,3263.2885529999384744,315.22039099999688005,158.35974650000002839,182.80026906250012075,1342.6017290000231696,1715.4782390000491432,292.94867600000884522,1717.6577939999333466,291.28793600000335573,1960.0871449999885954
346,323.51678799999206149,660.11972899997317654,3185.2876910002123623,320.38529400000470559,173.87919909999993706,183.0608646874995884,1341.4755999999670166,1714.453961000003801,295.14112499998645944,1716.9119129999899087,291.27722500000174932,1966.9841360000646091
347,325.75516100000356801,669.91219599998430567,3271.3346529999398626,320.2942280000087294,179.5346209999998166,185.66621087500001863,1351.5435529999990649,1727.507439999953931,295.44017200001349011,1729.7733010000229115,292.80737599999895338,1975.358283999980813
348,325.18712499999935517,697.37658299999338851,3204.7212979998676019,313.43236099999671751,164.19926125000012007,167.26326425000027598,1347.0798800000238771,1721.140042000001813,295.85046299999362418,1723.5803250000572007,292.72022499999650336,1977.1436300000004849
349,324.80664700000261291,692.42882800000415955,3280.4906070000470208,311.79948400000512265,159.50680764999987105,187.66543156249991853,1344.9448960000154329,1719.7165080000331727,296.75631300000304691,1722.0523070000126609,291.82299500000397074,1967.5812509999559552
350,325.99215599999809001,623.95248600000741135,3268.43313099993793,323.58748400000081347,160.37312549999995781,205.12054943749990343,1351.4040129999784767,1724.9637580000580783,293.99582799999279814,1726.851235999902201,290.77729399999441284,1962.6429190000180824
351,325.51309699999819713,669.0489830000103666,3277.4033339999277814,315.12646800000254643,164.4550845000001118,168.40503981249986509,1351.3201339999909578,1725.3407580000157395,294.44566200000110712,1727.5830020000739751,290.88881699999546981,1962.3423479999928531
352,326.18109300000242001,718.92344999997703781,3230.3344029999152554,316.28747999999973217,164.80310970000005,187.34147962500057361,1348.056860000042434,1726.3673479999397387,294.08756099999777689,1724.4189319999350118,291.39263400000459114,1959.4178989999591067
353,325.8035329999984242,719.39363700002445512,3284.9978840001767821,326.5311649999915744,146.64275959999991983,207.59847612500027481,1351.4617059999523008,1726.3738730000568466,294.2180340000106753,1728.5652610000852292,290.59220899999615995,1961.6602160000411459
354,326.69871299999897474,658.48828000000025895,3206.3316849998955149,316.81655100000227776,148.53099754999982451,186.69384256250020826,1352.6738460000160558,1726.5408509999815578,293.64419499999883101,1728.5750389999066101,290.96456800000680687,1962.5431519999665397
355,329.643879000002471,678.56551299999523508,3240.1074219999372872,312.21292600000083439,164.80445245000012733,169.60807587499982674,1361.2819960000024366,1736.9637509999620306,294.01721199999997225,1738.9557730000433367,292.03254399999423185,1969.7675930000286826
356,327.0765540000013516,708.00575799998455295,3271.6601170000103593,316.33576200000845802,164.46501984999991919,189.38385899999988737,1356.1705580000307236,1731.9213360000276225,295.83296199999153941,1733.9634810000461584,291.61602700000344157,1965.8984200000304554
357,327.45262299999922107,649.40800499999795647,3249.6255830001246068,317.1095469999869465,164.97950010000010934,183.06778631250031708,1357.7548079999814945,1733.9201820000198495,293.68177700000330788,1735.6283569999959582,291.01538599999798862,1962.3191599999927348
358,326.406247999997845,614.00173399999857793,3217.0515029999933176,317.99812800001348023,180.40831105000023626,165.69708806250017119,1352.3976689999699374,1725.3665639999553605,292.83410600000081558,1727.3738959999036524,290.76415699999813569,1958.3034969999744135
359,325.82529500000134703,610.83398099998476027,3236.822074999963661,316.59650199999589404,168.52426364999999464,187.99906906249975691,1366.7648809999946025,1720.7268110000768502,290.89963699999543678,1722.544142000060674,287.88446900000508322,1940.6351479999557341
360,325.75671899999747438,589.95152200000688936,3234.8084739999194426,328.28073199999607823,165.34915479999980903,205.46525818750049552,1438.5301420000473627,1722.6337710000052539,290.9729300000094554,1722.7858879999757846,287.28284599999653892,1938.5338110000702727
361,323.43503900000314388,571.8805760000122973,3234.5581570000376814,315.26297199999930854,180.33004145000006702,183.05888493750012458,1338.5924339999633048,1711.0255329999972673,288.43511600000226736,1712.6700100000107341,285.62487400000691196,1925.315059000013207
362,322.68972500000359105,628.76680499999793028,3194.8503470000559901,315.77539399999920988,186.72153830000013386,165.90321493750082027,1338.7713609999991604,1711.7803279999179722,286.71788199999070912,1713.4857700000338809,285.26944600000092578,1914.1602380000222183
363,322.50781199999778437,516.29506200001173966,3187.9100939997897513,327.09696100000940078,170.26838449999991099,185.11502718749994756,1338.5118529999999737,1709.6810610000829911,286.70417899999733891,1711.2248559999443387,283.15656299999147905,1908.5737379999727636
364,321.85132399999361041,525.21675699998127129,3129.7981400000480789,313.68234800000038831,164.43403395000012779,184.45555168749993413,1337.1673280000209161,1735.7929710000234991,284.99498900001185575,1709.608752999997705,281.63654800000870182,1901.0701079999989815
365,322.89869800000303712,550.01104300001202319,3167.3511179999422893,313.69480399999360998,164.46003385000017261,186.20202199999980053,1340.2966689999971095,1714.3845229999215007,284.59336499999210446,1713.7977419999970152,282.62001099999167764,1905.8763419999422695
366,323.61222500000508262,546.70657400001232418,3206.518428999970638,320.18091800000547664,171.43460885000010308,167.47630550000013727,1344.7720020000133445,1718.334023000011257,286.47983899999474033,1719.9005310000075042,283.59034300000018902,1914.5944290000898036
367,327.62822399999436129,582.62227999998117411,3235.4834289999416796,313.96387999998864871,173.07265150000006315,187.64275843749976502,1358.9763939999670583,1735.2164669999865509,288.60967800000025818,1736.9409930000756503,285.90355100000408584,1927.1539249999705135
368,327.12537999999824478,575.91999300001361917,3253.3803839999109186,319.87471600000105809,171.91957870000004505,206.59328375000018241,1357.6241560000426034,1735.5608740000434409,288.99567100000922437,1737.363866999999118,286.68915500000480279,1936.2960610000072847
369,330.54786099999944327,618.42174999998178464,3295.5279609998342494,332.13761000000374679,166.35270539999993389,169.36858518749974678,1370.8931199999483397,1750.3403529999559396,291.30914699999266304,1751.9276399999625937,289.0272269999911714,1947.2962669999560603
370,330.92246600000407852,528.01329100000771177,3266.0812040001019341,322.17909300000258099,168.38745830000016213,188.79397156250021794,1371.3200250000454616,1749.7649389999878622,294.56526700001006702,1751.7644649999510875,290.04526800000007825,1957.1042210000086925
371,331.99563799999509683,544.69753500001161228,3280.2914209999016748,328.24884500000450771,175.23839765000025182,188.55502056250017517,1373.2234599999628699,1752.7511099999628641,294.41099499999268119,1755.0877850000006219,290.80616800000314015,1964.0109370000118361
